SourcePlatformID,PromoID,UIReferenceDataID,OriginatorID,BrokerID,ProviderID,OfferTypeID,OfferSubTypeID,OfferCode,CustomizationCode,ChoiceCode,value,CampaignTypeId,BundledOfferTypeIDs,StateCode
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMF9NRURJVU1fUEhPTkV8MXxSUHw1OHw4Njh8QlZJTkU=,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMF9NRURJVU1fUEhPTkV8MXxSUHw2MXw4Njh8QlZJTkU=,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMF9NRURJVU1fUEhPTkV8MXxSUHw2Mnw4Njh8QlZJTkU=,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMF9NRURJVU1fUEhPTkV8MXxSUHw2NHw4Njh8QlZJTkU=,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMF9NRURJVU1fUEhPTkV8MXxSUHw3M3w4Njh8QlZJTkU=,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMF9NRURJVU1fUEhPTkV8MXxSUHwyMHw4Njh8QlZJTkU=,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMF9TTUFMTF9QSE9ORXwxfFJQfDI1fDg3MXxCVklORQ==,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMF9TTUFMTF9QSE9ORXwxfFJQfDIzfDg3MXxCVklORQ==,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMF9TTUFMTF9QSE9ORXwxfFJQfDU3fDg3MXxCVklORQ==,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMF9TTUFMTHwxfFJQfDI3fDg3MHxCVklORQ==,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMF9TTUFMTHwxfFJQfDIwfDg3MHxCVklORQ==,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMF9TTUFMTHwxfFJQfDU3fDg3MHxCVklORQ==,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMF9TTUFMTHwxfFJQfDU4fDg3MHxCVklORQ==,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMF9TTUFMTHwxfFJQfDU5fDg3MHxCVklORQ==,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMF9TTUFMTHwxfFJQfDY0fDg3MHxCVklORQ==,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMF9TTUFMTHwxfFJQfDYxfDg3MHxCVklORQ==,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMHwxfFJQfDI1fDg2NHxCVklORQ==,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMHwxfFJQfDI3fDg2NHxCVklORQ==,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMHwxfFJQfDIwfDg2NHxCVklORQ==,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMHwxfFJQfDIxfDg2NHxCVklORQ==,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMHwxfFJQfDIzfDg2NHxCVklORQ==,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMHwxfFJQfDU3fDg2NHxCVklORQ==,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMHwxfFJQfDU4fDg2NHxCVklORQ==,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMHwxfFJQfDU5fDg2NHxCVklORQ==,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMHwxfFJQfDY0fDg2NHxCVklORQ==,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMHwxfFJQfDY2fDg2NHxCVklORQ==,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMHwxfFJQfDYxfDg2NHxCVklORQ==,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzIwMHwxfFJQfDYyfDg2NHxCVklORQ==,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMF9MQVJHRV9QSE9ORXwxfFJQfDI3fDg2MHxCVklORQ==,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMF9MQVJHRXwxfFJQfDI1fDM0NHxCVklORQ==,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMF9MQVJHRXwxfFJQfDI3fDM0NHxCVklORQ==,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMF9MQVJHRXwxfFJQfDIwfDM0NHxCVklORQ==,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMF9MQVJHRXwxfFJQfDIzfDM0NHxCVklORQ==,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMF9NRURJVU18MXxSUHw1N3wzNDN8QlZJTkU=,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMF9NRURJVU18MXxSUHw1OXwzNDN8QlZJTkU=,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMF9NRURJVU18MXxSUHwyN3wzNDN8QlZJTkU=,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMF9NRURJVU1fUEhPTkV8MXxSUHw2MXw4NTl8QlZJTkU=,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMF9NRURJVU1fUEhPTkV8MXxSUHwyN3w4NTl8QlZJTkU=,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMF9TTUFMTF9QSE9ORXwxfFJQfDI3fDg1OHxCVklORQ==,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMF9TTUFMTF9QSE9ORXwxfFJQfDIzfDg1OHxCVklORQ==,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMF9TTUFMTF9QSE9ORXwxfFJQfDU5fDg1OHxCVklORQ==,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMF9TTUFMTF9QSE9ORXwxfFJQfDY0fDg1OHxCVklORQ==,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMF9TTUFMTF9QSE9ORXwxfFJQfDYxfDg1OHxCVklORQ==,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMF9TTUFMTHwxfFJQfDI3fDM0MnxCVklORQ==,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMF9TTUFMTHwxfFJQfDIwfDM0MnxCVklORQ==,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMF9TTUFMTHwxfFJQfDU3fDM0MnxCVklORQ==,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMF9TTUFMTHwxfFJQfDU5fDM0MnxCVklORQ==,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMF9TTUFMTHwxfFJQfDY0fDM0MnxCVklORQ==,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMF9TTUFMTHwxfFJQfDYxfDM0MnxCVklORQ==,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMF9TTUFMTHwxfFJQfDYyfDM0MnxCVklORQ==,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMF9TTUFMTHwxfFJQfDczfDM0MnxCVklORQ==,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMHwxfFJQfDI1fDM0MXxCVklORQ==,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMHwxfFJQfDI3fDM0MXxCVklORQ==,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMHwxfFJQfDIwfDM0MXxCVklORQ==,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMHwxfFJQfDIxfDM0MXxCVklORQ==,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMHwxfFJQfDIzfDM0MXxCVklORQ==,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMHwxfFJQfDU3fDM0MXxCVklORQ==,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMHwxfFJQfDU4fDM0MXxCVklORQ==,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMHwxfFJQfDU5fDM0MXxCVklORQ==,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMHwxfFJQfDY0fDM0MXxCVklORQ==,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMHwxfFJQfDYxfDM0MXxCVklORQ==,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMHwxfFJQfDYyfDM0MXxCVklORQ==,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,500,NULL,NULL,SFNEXzUwMHwxfFJQfDYzfDM0MXxCVklORQ==,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,15H,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,1A,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,1D,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,1E,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,1I,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,1J,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,1K,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,21G,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,21H,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,21K,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,29K,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,32I,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,34H,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,35J,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,37I,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,37J,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,3D,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,3I,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,41I,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,42G,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,53G,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,53J,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,53K,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,54K,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,61J,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,6K,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,C1A,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,C1B,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,C1C,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,C1D,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,C1Q,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,C2A,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,C2C,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1015,NULL,NULL,C3A,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1057,NULL,NULL,ViasatNationalDP,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1057,NULL,NULL,ViasatNationalHSI,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1065,NULL,NULL,DP-BEXConnect20Local30,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1065,NULL,NULL,DP-StarterExpressPhone,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1065,NULL,NULL,HSI-Essential,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1065,NULL,NULL,HSI-Starter,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1065,NULL,NULL,HSI-Ultimate,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1065,NULL,NULL,TP-EachOffer,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,1065,NULL,NULL,Video-Local,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,2027,NULL,NULL,DP-1G-CTV,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,2027,NULL,NULL,DP-1G-PTV,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,2027,NULL,NULL,DP-500M-CTV,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,591,NULL,2027,NULL,NULL,DP-500M-PTV,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,591,NULL,2027,NULL,NULL,DP-CTV-300M,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,2027,NULL,NULL,DP-PTV-300M,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,591,NULL,2027,NULL,NULL,Data,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,2027,NULL,NULL,HSI-300M,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,2027,NULL,NULL,INT-1G,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,2027,NULL,NULL,INT-500M,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,2027,NULL,NULL,TP-1G-PTV-Phone,NULL,NULL,5,NULL,NULL,NULL
15,NULL,NULL,591,NULL,2027,NULL,NULL,TP-CTV-300M-Phone,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,2027,NULL,NULL,VideoDigital,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,591,NULL,2027,NULL,NULL,Voice,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,591,NULL,2029,NULL,NULL,DP-100M-1,NULL,NULL,5,NULL,NULL,NULL
15,NULL,NULL,591,NULL,2029,NULL,NULL,DP-200M-1,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,591,NULL,2029,NULL,NULL,INT-100M-1,NULL,NULL,5,NULL,NULL,NULL
15,NULL,NULL,591,NULL,2029,NULL,NULL,INT-200M-1,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,266,NULL,1062,NULL,NULL,VIVINT-Home-Security-WT,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,266,NULL,1074,NULL,NULL,ADT-Home-Security-WT,NULL,NULL,5,NULL,NULL,NULL
15,NULL,NULL,266,NULL,70,NULL,NULL,140,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,266,NULL,70,NULL,NULL,141,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,70,NULL,NULL,142,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,70,NULL,NULL,143,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,266,NULL,70,NULL,NULL,144,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,70,NULL,NULL,145,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,70,NULL,NULL,150,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,266,NULL,70,NULL,NULL,170,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,70,NULL,NULL,174,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,70,NULL,NULL,183,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-DPL-BASIC1G,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-DPL-BASIC30,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-DPL-BASIC50,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-DPL-BASIC500,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-DPL-INTNEW-100M,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-DPL-INTNEW-10M,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-DPL-INTNEW-1G,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-DPL-INTNEW-20M,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-DPL-INTNEW-250M,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-DPL-INTNEW-30M,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-DPL-INTNEW-500M,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-DPL-INTNEW-5M,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-DPL-INTNEW-750M,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-DPL-PREF30,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-DPL-PREFERRED500,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-DPL-PREM50,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-DPL-TVNEW + HPNEW- ELITE,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-DPL-TVNEW + HPNEW- PREFERRED,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-HOME-PAK-ADVANTAGE,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-INTNEW1-F10,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-INTNEW1-F100,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-INTNEW1-F1G,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-INTNEW1-F20,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-INTNEW1-F250,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-INTNEW1-F30,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-INTNEW1-F5,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-INTNEW1-F50,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-INTNEW1-F500,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-INTNEW1-F750,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-TPL-BASIC1G,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-TPL-BASIC30,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-TPL-BASIC50,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-TPL-BASIC500,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-TPL-PIK3BETTER-30M,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-TPL-PIK3BETTER-50M,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-TPL-PIK3GOOD-30M,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-TPL-PIK3GOOD-500M,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-TPL-PREM30,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-TPL-PREM50,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-TVNEW-BASIC,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-TVNEW-ELITE,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-TVNEW-PREFERRED,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,153,NULL,NULL,CBELL-TVNEW-PREMIER,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,756806,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,756814,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,756830,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,756849,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,756857,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,756903,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,756911,NULL,NULL,5,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,759422,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,759430,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,759449,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,759457,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,759465,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,759473,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,759481,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,759503,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,759511,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,759538,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,759589,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,759619,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,759635,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,759732,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,759740,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,759759,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,759767,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,759775,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,759791,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,759872,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,266,NULL,221,NULL,NULL,759899,NULL,NULL,1,NULL,NULL,NULL
